news_no,title,date,keyword,url,site
694,"환자와 '성경적 성' 대화했다 해고된 英 신부, 1600만 원 보상받아",3일 전,해고,./articles/CBMiLGh0dHBzOi8vd3d3LmNocmlzdGlhbnRvZGF5LmNvLmtyL25ld3MvMzUzNzA50gEA?hl=ko&gl=KR&ceid=KR%3Ako,구글
695,"“팔 장애 있는데 폭풍 트윗”…해고 직원 조롱한 머스크, 하루 만에 사과 - 조선일보",3월 9일,해고,./articles/CBMiYWh0dHBzOi8vd3d3LmNob3N1bi5jb20vaW50ZXJuYXRpb25hbC9pbnRlcm5hdGlvbmFsX2dlbmVyYWwvMjAyMy8wMy8wOS9FWVNRTlE0N0dCRzZISkVENVJXVkQ2TkhFUS_SAXBodHRwczovL3d3dy5jaG9zdW4uY29tL2ludGVybmF0aW9uYWwvaW50ZXJuYXRpb25hbF9nZW5lcmFsLzIwMjMvMDMvMDkvRVlTUU5RNDdHQkc2SEpFRDVSV1ZENk5IRVEvP291dHB1dFR5cGU9YW1w?hl=ko&gl=KR&ceid=KR%3Ako,구글
696,"이어지는 테크기업 정리해고…로쿠, 200명 추가 감원",3월 31일,해고,./articles/CBMiPGh0dHBzOi8vd3d3Lmhhbmt5dW5nLmNvbS9pbnRlcm5hdGlvbmFsL2FydGljbGUvMjAyMzAzMzE2OTU1adIBOGh0dHBzOi8vd3d3Lmhhbmt5dW5nLmNvbS9pbnRlcm5hdGlvbmFsL2FtcC8yMDIzMDMzMTY5NTVp?hl=ko&gl=KR&ceid=KR%3Ako,구글
697,"WSJ ""일자리 감소, 美 경제에 반가운 신호""",2일 전,해고,./articles/CBMiP2h0dHBzOi8vbmV3cy5laW5mb21heC5jby5rci9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89NDI2MTAwMNIBAA?hl=ko&gl=KR&ceid=KR%3Ako,구글
698,샤오미 해고도 먼저 알았다…중국판 블라인드의 진짜 힘,3월 16일,해고,./articles/CBMiK2h0dHBzOi8vd3d3Lmpvb25nYW5nLmNvLmtyL2FydGljbGUvMjUxNDczMzTSAQA?hl=ko&gl=KR&ceid=KR%3Ako,구글
699,미얀마 최대명절 앞두고 연휴기간 급여 안 주려 '꼼수 해고',3월 26일,해고,./articles/CBMiL2h0dHBzOi8vd3d3LnluYS5jby5rci92aWV3L0FLUjIwMjMwMzI1MDI3NjAwMDA50gExaHR0cHM6Ly9tLnluYS5jby5rci9hbXAvdmlldy9BS1IyMDIzMDMyNTAyNzYwMDAwOQ?hl=ko&gl=KR&ceid=KR%3Ako,구글
700,감원의 시대...구조조정 파고 속 '잔인한 봄',3시간 전,해고,./articles/CBMiPGh0dHBzOi8vY20uYXNpYWUuY28ua3IvYXJ0aWNsZS93b3JsZC1hbGwvMjAyMzA0MDYxNTI0NTc1NzQwMNIBAA?hl=ko&gl=KR&ceid=KR%3Ako,구글
701,빅테크 칼바람에도 대규모 정리해고 없는 애플의 비결은 '효율성',3월 16일,해고,./articles/CBMiMGh0dHBzOi8vd3d3Lm5ld3NwaW0uY29tL25ld3Mvdmlldy8yMDIzMDMxNjAwMDAwN9IBMWh0dHBzOi8vbS5uZXdzcGltLmNvbS9uZXdzYW1wL3ZpZXcvMjAyMzAzMTYwMDAwMDc?hl=ko&gl=KR&ceid=KR%3Ako,구글
702,"모건스탠리, 대량해고 메타에 ""매수…주가 25% 상승""",3월 22일,해고,./articles/CBMiP2h0dHBzOi8vbmV3cy5laW5mb21heC5jby5rci9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89NDI1OTAwNNIBAA?hl=ko&gl=KR&ceid=KR%3Ako,구글
703,트위터 소스코드 외부 유출… “해고 직원 소행 추정” - 조선비즈,3월 27일,해고,./articles/CBMiYWh0dHBzOi8vYml6LmNob3N1bi5jb20vaW50ZXJuYXRpb25hbC9pbnRlcm5hdGlvbmFsX2dlbmVyYWwvMjAyMy8wMy8yNy9KNDJYVUVRQjRWSFZEQ1NLVDZSN0hUVkhPVS_SAXBodHRwczovL2Jpei5jaG9zdW4uY29tL2ludGVybmF0aW9uYWwvaW50ZXJuYXRpb25hbF9nZW5lcmFsLzIwMjMvMDMvMjcvSjQyWFVFUUI0VkhWRENTS1Q2UjdIVFZIT1UvP291dHB1dFR5cGU9YW1w?hl=ko&gl=KR&ceid=KR%3Ako,구글
704,네 번째 사옥 연 어도비… “전사적 정리해고 없다” - 조선비즈,3월 9일,해고,./articles/CBMiTGh0dHBzOi8vYml6LmNob3N1bi5jb20vaXQtc2NpZW5jZS9pY3QvMjAyMy8wMy8wOS9CWk1BWjVBSVRWR1QzRU5WNVBFUEhKREE0QS_SAVtodHRwczovL2Jpei5jaG9zdW4uY29tL2l0LXNjaWVuY2UvaWN0LzIwMjMvMDMvMDkvQlpNQVo1QUlUVkdUM0VOVjVQRVBISkRBNEEvP291dHB1dFR5cGU9YW1w?hl=ko&gl=KR&ceid=KR%3Ako,구글
705,[경제직필] 외투기업과 고용의 사회적 보장 의제,2일 전,해고,./articles/CBMiLGh0dHBzOi8vbS5raGFuLmNvLmtyL2FydGljbGUvMjAyMzA0MDUwMzAwMDU10gE_aHR0cHM6Ly9tLmtoYW4uY28ua3Ivb3Bpbmlvbi9jb2x1bW4vYXJ0aWNsZS8yMDIzMDQwNTAzMDAwNTUvYW1w?hl=ko&gl=KR&ceid=KR%3Ako,구글
706,"'진짜가 나타났다!' 백진희, 쌍생아 소실→혼전 임신 해고 “미혼이 애를 ...",6일 전,해고,./articles/CBMiM2h0dHBzOi8vZW5ld3MuaW1iYy5jb20vTmV3cy9SZXRyaWV2ZU5ld3NJbmZvLzM3Nzg4OdIBKmh0dHBzOi8vZW5ld3MuaW1iYy5jb20vTmV3cy9WaWV3QW1wLzM3Nzg4OQ?hl=ko&gl=KR&ceid=KR%3Ako,구글
707,"알파벳·아마존, 엄격한 노동법 탓에 유럽서 감원 난항",21시간 전,해고,./articles/CBMiNmh0dHBzOi8vd3d3Lmhhbmt5dW5nLmNvbS9maW5hbmNlL2FydGljbGUvMjAyMzA0MDYwODk4WdIBMmh0dHBzOi8vd3d3Lmhhbmt5dW5nLmNvbS9maW5hbmNlL2FtcC8yMDIzMDQwNjA4OThZ?hl=ko&gl=KR&ceid=KR%3Ako,구글
708,저축은행중앙회 콜센터 해고노동자 세 명의 바위치기,3월 20일,해고,./articles/CBMiPWh0dHBzOi8vd3d3LmxhYm9ycGx1cy5jby5rci9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89MzExOTXSAQA?hl=ko&gl=KR&ceid=KR%3Ako,구글
709,"월가서 테슬라 ""매수"" 의견 철회 나와…대량해고 메타에는 ""매수""",3월 9일,해고,./articles/CBMiP2h0dHBzOi8vbmV3cy5laW5mb21heC5jby5rci9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89NDI1NzI5NtIBAA?hl=ko&gl=KR&ceid=KR%3Ako,구글
710,언제든 '짤릴 각오'해야만 하는 콜센터 노동자들,2일 전,해고,./articles/CBMiPGh0dHA6Ly93d3cubGFib3JwbHVzLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz0zMTI5MNIBAA?hl=ko&gl=KR&ceid=KR%3Ako,구글
711,기본소득이냐 적극적 노동시장정책이냐,14시간 전,해고,./articles/CBMiOmh0dHBzOi8vd3d3Lmhhbmtvb2tpbGJvLmNvbS9OZXdzL1JlYWQvQTIwMjMwNDA2MDk1NDAwMDEwOTLSAQA?hl=ko&gl=KR&ceid=KR%3Ako,구글
712,"JP모건 CEO, 성범죄 엡스타인과 연루돼 해고 위기",3월 30일,해고,./articles/CBMiQmh0dHBzOi8vd3d3LmRvbmdhLmNvbS9uZXdzL1Blb3BsZS9hcnRpY2xlL2FsbC8yMDIzMDMzMC8xMTg1ODgyNDEvMdIBN2h0dHBzOi8vd3d3LmRvbmdhLmNvbS9uZXdzL2FtcC9hbGwvMjAyMzAzMzAvMTE4NTg4MjQxLzE?hl=ko&gl=KR&ceid=KR%3Ako,구글
713,"당일해고 KLA텐코코리아, 슈카월드 두들린…왜 떴을까?",3월 9일,해고,./articles/CBMiLmh0dHBzOi8vd3d3LmpvYnBsYW5ldC5jby5rci9jb250ZW50cy9uZXdzLTQzNDPSAQA?hl=ko&gl=KR&ceid=KR%3Ako,구글
714,"英 신학교수, 트위터서 '성경적 성' 견해 표현했다가 해고당해",3월 23일,해고,./articles/CBMiLGh0dHBzOi8vd3d3LmNocmlzdGlhbnRvZGF5LmNvLmtyL25ld3MvMzUzNDky0gEA?hl=ko&gl=KR&ceid=KR%3Ako,구글
715,"심프슨 '품격 넘치는 해고'…""캐디와 아름다운 작별""",3월 21일,해고,./articles/CBMiM2h0dHBzOi8vd3d3LmFzaWFlLmNvLmtyL2FydGljbGUvMjAyMzAzMjExNzQyMzgyNzA3MdIBAA?hl=ko&gl=KR&ceid=KR%3Ako,구글
716,“묵시적 의사표시도 해고 해당” 대법원 기준 제시,2월 9일,해고,./articles/CBMiP2h0dHBzOi8vd3d3LmxhYm9ydG9kYXkuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTIxMzM4M9IBAA?hl=ko&gl=KR&ceid=KR%3Ako,구글
717,해고가 많아야 경제가 산다? 안타깝지만 실직을 기다리는 이유,11월 27일,해고,./articles/CBMiL2h0dHBzOi8vbmV3cy5rYnMuY28ua3IvbmV3cy92aWV3LmRvP25jZD01NjEwNzI50gEA?hl=ko&gl=KR&ceid=KR%3Ako,구글
718,직원해고땐 30일전 예고...예고 안하면 30일분 임금 줘야,11월 5일,해고,./articles/CBMiL2h0dHA6Ly9tLmRhaWx5cGhhcm0uY29tL25ld3NWaWV3Lmh0bWw_SUQ9MjkzNTgx0gEA?hl=ko&gl=KR&ceid=KR%3Ako,구글
719,[노동] 저성과자 해고의 정당성 판단 기준,10월 21일,해고,./articles/CBMiNmh0dHBzOi8vbS5sYXd0aW1lcy5jby5rci9Db250ZW50L0FydGljbGU_c2VyaWFsPTE4MjU0NtIBAA?hl=ko&gl=KR&ceid=KR%3Ako,구글
720,[김지혜 노무사의 지혜로운 노동법6] 해고가 무효가 되는 경우,11월 9일,해고,./articles/CBMiP2h0dHBzOi8vd3d3Lm91dHNvdXJjaW5nLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz05NTI2MNIBAA?hl=ko&gl=KR&ceid=KR%3Ako,구글
721,"“노조 합의 없이 해고 안돼”…법원, 한국와이퍼 대량 해고 제동",1월 31일,해고,./articles/CBMiNmh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9zb2NpZXR5L2xhYm9yLzEwNzc3MDQuaHRtbNIBAA?hl=ko&gl=KR&ceid=KR%3Ako,구글
722,"""디즈니, 구조조정 착수…해고 대상자 통보 시작""",2023.03.28,해고,http://www.newsis.com/view/?id=NISX20230328_0002243720&cID=10101&pID=10100,네이버
723,美 전기차 '치킨게임' 속 루시드 직원 18% 해고,2023.03.29,해고,https://view.asiae.co.kr/article/2023032906432503880,네이버
724,다비드상 교육이 포르노? 학부모 항의에 해고된 美교장,2023.03.27,해고,https://news.kmib.co.kr/article/view.asp?arcid=0018095778&code=61131511&cp=nv,네이버
725,"'수술대' 오른 디즈니, 7000명 정리해고 착수",2023.03.28,해고,http://www.edaily.co.kr/news/newspath.asp?newsid=01705606635547912,네이버
726,"'직장내괴롭힘 신고' 뒤 해고된 기자, 지노위 ""부당해고""",2023.03.30,해고,http://www.mediatoday.co.kr/news/articleView.html?idxno=309325,네이버
727,"""80%가 싫어한다고?"" 경비원 해고에 발 벗은 주민들",2023.03.27,해고,http://www.newsis.com/view/?id=NISX20230327_0002242795&cID=10201&pID=10200,네이버
728,"디즈니, 중국 내 인력 300여명 해고…EA·워너뮤직도 감원",2023.03.30,해고,https://www.yna.co.kr/view/AKR20230330039700009?input=1195m,네이버
729,루시드 주가 급락하나… 1300명 정리해고 소식에 움찔,2023.03.29,해고,http://moneys.mt.co.kr/news/mwView.php?no=2023032908021251105,네이버
730,"정리해고 '워너뮤직', 웹3 부서는 남길 듯",2023.03.30,해고,https://zdnet.co.kr/view/?no=20230330090938,네이버
731,“살 안 빼면 해고”...교직원 뺨때리고 각서 강요한 전직 고교 이사장,2023.03.29,해고,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4915976,네이버
732,"""분위기 쇄신하려 경비원 해고"" 대구 아파트, 주민들이 막았다",2023.03.28,해고,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002913979&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,네이버
733,주민이 71살 경비원 해고 막았지만…3개월 뒤 재해고 가능성,2023.03.29,해고,https://www.hani.co.kr/arti/area/yeongnam/1085624.html,네이버
734,"""변호사·사무직, AI에 밀려날 위험 1순위""…해고 피해갈 직군은",2023.03.29,해고,https://www.joongang.co.kr/article/25150865,네이버
735,대구 아파트 해고 경비원 주민 덕에 '3개월 재계약',2023.03.29,해고,https://www.yna.co.kr/view/AKR20230329175500053?input=1195m,네이버
736,“경비원 해고 안 돼요” 주민 490명 서명…대구 아파트 ‘호소문’,2023.03.29,해고,https://www.hani.co.kr/arti/area/yeongnam/1085594.html,네이버
737,"""낮엔 판결 내리고 밤엔…"" 美 판사, 포르노 스타 부업으로 '해고'",2023.03.28,해고,https://www.etnews.com/20230328000289,네이버
738,세종호텔 해고노동자 농성장 강제 철거 집행 시도… 반발로 철수 [뉴시스Pic],2023.03.24,해고,http://www.newsis.com/view/?id=NISX20230324_0002239633&cID=10201&pID=10200,네이버
739,"“낮엔 판결, 밤엔 난잡” 포르노 스타 ‘부업’한 美판사 해고",2023.03.27,해고,https://www.seoul.co.kr/news/newsView.php?id=20230327500081&wlog_tag3=naver,네이버
740,"‘3개월 쪼개기’ 계약으로 4년 일한 아파트에서 해고당한 경비원, 입주민 덕에 연장",2023.03.30,해고,https://www.seoul.co.kr/news/newsView.php?id=20230330500057&wlog_tag3=naver,네이버
741,“임신으로 업무 불가”…육아휴직 쓰니 날아온 해고통지서,2023.03.20,해고,https://news.kbs.co.kr/news/view.do?ncd=7630853&ref=A,네이버
742,3개월 미만 근로자는 자유롭게 해고할 수 있다?,2023.03.28,해고,http://www.sisajournal.com/news/articleView.html?idxno=259264,네이버
743,'미키마우스 메타버스 떠났다' 디즈니 팀원 50명 해고,2023.03.28,해고,https://www.yna.co.kr/view/AKR20230328132900009?input=1195m,네이버
744,"아마존도 9천명 추가 해고…빅테크, 2차 구조조정 본격화",2023.03.21,해고,https://www.yna.co.kr/view/AKR20230321004600091?input=1195m,네이버
745,해고 직원 앙갚음?…트위터 소스코드 외부로 유출,2023.03.27,해고,http://www.edaily.co.kr/news/newspath.asp?newsid=02210726635547584,네이버
746,"""다비드상은 포르노다"" 학부모 반발에 美 초등 교장 해고",2023.03.25,해고,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4914826,네이버
747,"'갑질 폭로' 경비원 동료들, 경비대장 부당해고 철회·관리소장 해임 요구",2023.03.27,해고,https://imnews.imbc.com/news/2023/society/article/6467846_36126.html,네이버
748,다비드상 교육이 포르노? 학부모 항의에 해고된 美교장,2023.03.27,해고,https://news.kmib.co.kr/article/view.asp?arcid=0018095778&code=61131511&cp=nv,네이버
749,"'수술대' 오른 디즈니, 7000명 정리해고 착수",2023.03.28,해고,http://www.edaily.co.kr/news/newspath.asp?newsid=01705606635547912,네이버
750,"'직장내괴롭힘 신고' 뒤 해고된 기자, 지노위 ""부당해고""",2023.03.30,해고,http://www.mediatoday.co.kr/news/articleView.html?idxno=309325,네이버
751,"디즈니, 마블 키운 펄머터 회장 해고…""경영 간섭·트럼프 지지""",2023.03.30,해고,https://www.yna.co.kr/view/AKR20230330014600075?input=1195m,네이버
752,"'직장내괴롭힘 신고' 뒤 해고된 기자, 지노위 ""부당해고""",2023.03.30,해고,http://www.mediatoday.co.kr/news/articleView.html?idxno=309325,네이버
753,"디즈니, 마블 키운 펄머터 회장 해고…""경영 간섭·트럼프 지지""",2023.03.30,해고,https://www.yna.co.kr/view/AKR20230330014600075?input=1195m,네이버
754,“정리해고 대상 7000명에 통보”…구조조정 칼바람 부는 이 회사,2023.03.28,해고,https://www.mk.co.kr/article/10697717,네이버
755,"""80%가 싫어한다고?"" 경비원 해고에 발 벗은 주민들",2023.03.27,해고,http://www.newsis.com/view/?id=NISX20230327_0002242795&cID=10201&pID=10200,네이버
756,"수업 중 다비드상 보여주다 해고된 교장, 그를 달랜 뜻밖의 초대장",2023.03.27,해고,https://www.mk.co.kr/article/10697294,네이버
757,"디즈니, 중국 내 인력 300여명 해고…EA·워너뮤직도 감원",2023.03.30,해고,https://www.yna.co.kr/view/AKR20230330039700009?input=1195m,네이버
758,"디즈니, ‘마블’ 시리즈 제작사 회장 해고...마블은 디즈니 사업부로 통합",2023.03.30,해고,https://biz.chosun.com/international/international_economy/2023/03/30/RK4FVGKP5RDXJFHRR4XMKFNBZY/?utm_source=naver&utm_medium=original&utm_campaign=biz,네이버
759,"디즈니, ‘마블’ 시리즈 제작사 회장 해고...마블은 디즈니 사업부로 통합",2023.03.30,해고,https://biz.chosun.com/international/international_economy/2023/03/30/RK4FVGKP5RDXJFHRR4XMKFNBZY/?utm_source=naver&utm_medium=original&utm_campaign=biz,네이버
760,세계적 콘텐츠 기업 디즈니 직원 7000명 정리해고 행동에 옮겼다,2023.03.28,해고,http://www.fnnews.com/news/202303280754425405,네이버
761,루시드 주가 급락하나… 1300명 정리해고 소식에 움찔,2023.03.29,해고,http://moneys.mt.co.kr/news/mwView.php?no=2023032908021251105,네이버
762,"美 전기차 업체 루시드, 실적 부진에 직원 13% 해고",2023.03.29,해고,https://www.yna.co.kr/view/AKR20230329006800091?input=1195m,네이버
763,"디즈니 CEO ""이번 주 해고 시작...7000명 감원 본격화""",2023.03.28,해고,https://view.asiae.co.kr/article/2023032801580866102,네이버
764,수업 중 ‘다비드상’ 보여준 美초등교장..부모들 '포르노' 항의로 해고,2023.03.27,해고,http://www.fnnews.com/news/202303260952232169,네이버
765,"정리해고 '워너뮤직', 웹3 부서는 남길 듯",2023.03.30,해고,https://zdnet.co.kr/view/?no=20230330090938,네이버
766,"美 전기차 업체 루시드, 실적 부진에 직원 1300명 해고",2023.03.29,해고,http://www.newsis.com/view/?id=NISX20230329_0002245365&cID=10101&pID=10100,네이버
767,“살 안 빼면 해고”...교직원 뺨때리고 각서 강요한 전직 고교 이사장,2023.03.29,해고,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4915976,네이버
768,"디즈니, 구조조정 본격화…7천명 해고해 7조 아낀다",2023.03.28,해고,https://zdnet.co.kr/view/?no=20230328085156,네이버
769,"""분위기 쇄신하려 경비원 해고"" 대구 아파트, 주민들이 막았다",2023.03.28,해고,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002913979&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,네이버
770,"""주민 80%가 싫어해서"" 경비원 해고한다는 아파트, 주민은 분노",2023.03.27,해고,http://news.mt.co.kr/mtview.php?no=2023032707494212124,네이버
771,주민이 71살 경비원 해고 막았지만…3개월 뒤 재해고 가능성,2023.03.29,해고,https://www.hani.co.kr/arti/area/yeongnam/1085624.html,네이버
772,미국 전기차 스타트업 루시드 인력 18% 1300명 정리해고,2023.03.29,해고,https://www.news1.kr/articles/4996889,네이버
773,"다비드상이 포르노?…美 교장, 학부모 반발로 ‘해고’",2023.03.27,해고,https://www.donga.com/news/Culture/article/all/20230327/118537004/2,네이버
774,"""변호사·사무직, AI에 밀려날 위험 1순위""…해고 피해갈 직군은",2023.03.29,해고,https://www.joongang.co.kr/article/25150865,네이버
775,대구 아파트 해고 경비원 주민 덕에 '3개월 재계약',2023.03.29,해고,https://www.yna.co.kr/view/AKR20230329175500053?input=1195m,네이버
776,“경비원 해고 안 돼요” 주민 490명 서명…대구 아파트 ‘호소문’,2023.03.29,해고,https://www.hani.co.kr/arti/area/yeongnam/1085594.html,네이버
777,"""낮엔 판결 내리고 밤엔…"" 美 판사, 포르노 스타 부업으로 '해고'",2023.03.28,해고,https://www.etnews.com/20230328000289,네이버
778,세종호텔 해고노동자 농성장 강제 철거 집행 시도… 반발로 철수 [뉴시스Pic],2023.03.24,해고,http://www.newsis.com/view/?id=NISX20230324_0002239633&cID=10201&pID=10200,네이버
779,"‘콘텐츠 왕국’ 디즈니, 7000명 직원에 해고 통보 시작…“구조조정으로 7조1600억원 비용 절감”",2023.03.28,해고,https://www.munhwa.com/news/view.html?no=2023032801039910226004,네이버
780,"디즈니, ‘7천명 정리해고’ 목표 구조조정 착수",2023.03.28,해고,https://biz.chosun.com/international/international_economy/2023/03/28/AOXQ3FKH4NGTVK6MAVPUERLRYQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,네이버
781,"디즈니, 펄머터 마블 엔터 회장 해고…""경영 간섭·트럼프 지지""",2023.03.30,해고,https://biz.sbs.co.kr/article_hub/20000110750?division=NAVER,네이버
782,"“낮엔 판결, 밤엔 난잡” 포르노 스타 ‘부업’한 美판사 해고",2023.03.27,해고,https://www.seoul.co.kr/news/newsView.php?id=20230327500081&wlog_tag3=naver,네이버
783,"‘3개월 쪼개기’ 계약으로 4년 일한 아파트에서 해고당한 경비원, 입주민 덕에 연장",2023.03.30,해고,https://www.seoul.co.kr/news/newsView.php?id=20230330500057&wlog_tag3=naver,네이버
784,"‘테슬라 대항마’ 루시드, 실적 부진 전망에 직원 13% 해고",2023.03.29,해고,https://biz.chosun.com/international/international_economy/2023/03/29/FFH66Z7RMNDLXIFMSQ55TCDHQI/?utm_source=naver&utm_medium=original&utm_campaign=biz,네이버
785,"칼 빼든 '해결사' 아이거…디즈니, 7000명' 해고 작업 시작",2023.03.28,해고,http://news.mt.co.kr/mtview.php?no=2023032809372744152,네이버
786,"디즈니, 중국 내 스트리밍 서비스 인력 300여명 해고",2023.03.30,해고,http://news.heraldcorp.com/view.php?ud=20230330000257,네이버
787,“임신으로 업무 불가”…육아휴직 쓰니 날아온 해고통지서,2023.03.20,해고,https://news.kbs.co.kr/news/view.do?ncd=7630853&ref=A,네이버
788,3개월 미만 근로자는 자유롭게 해고할 수 있다?,2023.03.28,해고,http://www.sisajournal.com/news/articleView.html?idxno=259264,네이버
789,"""테슬라 가격 전쟁에 타격""…루시드 13% 해고",2023.03.29,해고,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202303290022&t=NN,네이버
790,'미키마우스 메타버스 떠났다' 디즈니 팀원 50명 해고,2023.03.28,해고,https://www.yna.co.kr/view/AKR20230328132900009?input=1195m,네이버
791,"아마존도 9천명 추가 해고…빅테크, 2차 구조조정 본격화",2023.03.21,해고,https://www.yna.co.kr/view/AKR20230321004600091?input=1195m,네이버
792,"다비드상이 포르노? 해고된 美 교장…伊 ""어이없네""",2023.03.27,해고,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202303270206&t=NN,네이버
793,"다비드상이 포르노? 해고된 美 교장…伊 ""어이없네""",2023.03.27,해고,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202303270206&t=NN,네이버
794,해고 직원 앙갚음?…트위터 소스코드 외부로 유출,2023.03.27,해고,http://www.edaily.co.kr/news/newspath.asp?newsid=02210726635547584,네이버
795,"""다비드상은 포르노다"" 학부모 반발에 美 초등 교장 해고",2023.03.25,해고,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4914826,네이버
796,"'갑질 폭로' 경비원 동료들, 경비대장 부당해고 철회·관리소장 해임 요구",2023.03.27,해고,https://imnews.imbc.com/news/2023/society/article/6467846_36126.html,네이버
797,"디즈니, 구조조정...정리해고 대상 7000명에 통보",2023.03.28,해고,https://daily.hankooki.com/news/articleView.html?idxno=938796,네이버
798,"전기차 업체 루시드, 실적 부진에 직원 13% 해고",2023.03.29,해고,https://biz.sbs.co.kr/article_hub/20000110486?division=NAVER,네이버
799,"디즈니, 중국 인력 300여명 해고…일렉트로닉아츠도 감원",2023.03.30,해고,https://biz.sbs.co.kr/article_hub/20000110789?division=NAVER,네이버
800,작가 처우개선 필요하다던 '용감한형사들' 해고작가엔 묵묵부답,2023.03.28,해고,http://www.mediatoday.co.kr/news/articleView.html?idxno=309265,네이버
801,[ET] 육아휴직 다녀오니 해고 통보…머나먼 ‘일·가정 양립’,2023.03.28,해고,https://news.kbs.co.kr/news/view.do?ncd=7637167&ref=A,네이버
802,"경비원에 해고통보 갑질, 주민들이 해고철회 서명운동",2023.03.27,해고,http://weekly.chosun.com/news/articleView.html?idxno=25289,네이버
803,세종호텔 해고노동자 농성장 강제철거 시도…반발에 철수,2023.03.24,해고,http://www.newsis.com/view/?id=NISX20230324_0002239513&cID=10201&pID=10200,네이버
804,"美전기차 루시드, 실적부진에 1300명 해고",2023.03.29,해고,http://www.edaily.co.kr/news/newspath.asp?newsid=01951606635548240,네이버
805,美 IT업계 감원 이어져…구인·구직 플랫폼까지 정리해고,2023.03.23,해고,http://www.newsis.com/view/?id=NISX20230323_0002238175&cID=10101&pID=10100,네이버
806,"美 전기차 업체 루시드 ""테슬라 가격 전쟁에 타격""…직원 13% 해고",2023.03.29,해고,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202303290014&t=NN,네이버
807,"“한국은 설마 아니겠지”...전세계 강타한 정리해고, 디즈니도 줄인다 [월가월부]",2023.03.29,해고,https://www.mk.co.kr/article/10698715,네이버
808,"아마존, 9000명 더 해고한다",2023.03.21,해고,http://www.fnnews.com/news/202303210212590909,네이버
809,"""미키마우스, 1년 만에 메타버스 떠났다""…디즈니 팀원 50명 해고",2023.03.28,해고,https://www.joongang.co.kr/article/25150738,네이버
810,"대구 아파트 경비원 해고, 입주민들이 막았다…490가구 서명 동참",2023.03.29,해고,https://hankookilbo.com/News/Read/A2023032914410003237?did=NA,네이버
811,"디즈니, 이번 주 해고 통보…7000명 구조조정 본격화",2023.03.28,해고,http://www.newspim.com/news/view/20230328000008,네이버
812,빅테크 2차 구조조정 속도···아마존 9000명 추가 해고,2023.03.21,해고,https://www.khan.co.kr/economy/industry-trade/article/202303210755001,네이버
813,"""경비 아저씨 해고 막아주세요"" 입주민의 호소 결국",2023.03.29,해고,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202303290338&t=NN,네이버
814,“다비드상은 포르노다”…美 초등학교 교장 1년도 안돼 해고된 사연,2023.03.25,해고,http://news.heraldcorp.com/view.php?ud=20230325000079,네이버
815,"세종호텔 농성장 강제철거 무산…노조원 ""정리해고 철회해야""",2023.03.24,해고,https://www.news1.kr/articles/4992502,네이버
816,"디즈니, 정리해고 대상 7천명에 통보 시작…""미래 사업 성공에 도움 될 것""",2023.03.28,해고,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202303280008&t=NN,네이버
817,"""해고도 억울한데 휴업수당도 안줘""…'법 악용' 5인미만 사업장",2023.03.30,해고,http://news.mt.co.kr/mtview.php?no=2023032814402568942,네이버
818,거세지는 美기업 감원 칼바람…해고 대상자 정하는 기준은?,2023.03.27,해고,https://www.bloter.net/news/articleView.html?idxno=600081,네이버
819,거세지는 美기업 감원 칼바람…해고 대상자 정하는 기준은?,2023.03.27,해고,https://www.bloter.net/news/articleView.html?idxno=600081,네이버
820,"디즈니, 마블 키운 펄머터 회장 해고…""경영 간섭""",2023.03.30,해고,http://news.tvchosun.com/site/data/html_dir/2023/03/30/2023033090072.html,네이버
821,'정리해고 철회하라',2023.03.24,해고,http://www.newsis.com/view/?id=NISI20230324_0019832812,네이버
